"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"HIVA","HIVA","HIVA","","","",0,*,"","","","null {[]} {[]}
","HIV.A Registration Logical Model","Logical Model for HIV.A Registration data elements.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"HIVD","HIVD.ttccVia","HIVD.ttccVia","","","",1,1,"","","","string {[]} {[]}
","VIA","Triage test for cervical cancer using visual inspection with acetic acid (VIA)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE682
",,,,"HIVD.ttccVia",1,1,"",""
"HIVD","HIVD.colposcopy","HIVD.colposcopy","","","",1,1,"","","","string {[]} {[]}
","Colposcopy","Triage test for cervical cancer using colposcopy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE683
",,,,"HIVD.colposcopy",1,1,"",""
"HIVD","HIVD.ttccCervicalCytology","HIVD.ttccCervicalCytology","","","",1,1,"","","","string {[]} {[]}
","Cervical cytology","Triage test for cervical cancer using cervical cytology","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE684
",,,,"HIVD.ttccCervicalCytology",1,1,"",""
"HIVD","HIVD.hpv1618","HIVD.hpv1618","","","",1,1,"","","","string {[]} {[]}
","HPV16/18","Triage test for cervical cancer using test for HPV16/18","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE685
",,,,"HIVD.hpv1618",1,1,"",""
"HIVD","HIVD.tccOther","HIVD.tccOther","","","",1,1,"","","","string {[]} {[]}
","Other","Triage test for cervical cancer using another test","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE686
",,,,"HIVD.tccOther",1,1,"",""
"HIVD","HIVD.tccOtherSpecify","HIVD.tccOtherSpecify","","","",1,1,"","","","string {[]} {[]}
","Other (specify)","Triage test for cervical cancer using another test (specify)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE687
",,,,"HIVD.tccOtherSpecify",1,1,"",""
"HIVD","HIVD.hpv1618TestResult","HIVD.hpv1618TestResult","","","",1,1,"","","","string {[]} {[]}
","HPV16/18 test result","Test result from HPV16/18 test","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE688
",,,,"HIVD.hpv1618TestResult",1,1,"",""
"HIVD","HIVD.hpv16Positive","HIVD.hpv16Positive","","","",1,1,"","","","string {[]} {[]}
","Positive","Test is positive for HPV16/18","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE689
",,,,"HIVD.hpv16Positive",1,1,"",""
"HIVD","HIVD.hpv16Negative","HIVD.hpv16Negative","","","",1,1,"","","","string {[]} {[]}
","Negative","Test is negative for HPV16/18","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE690
",,,,"HIVD.hpv16Negative",1,1,"",""
"HIVD","HIVD.cervicalCancerColposcopyResult","HIVD.cervicalCancerColposcopyResult","","","",1,1,"","","","string {[]} {[]}
","Cervical cancer colposcopy result","Result of cervical cancer colposcopy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE691
",,,,"HIVD.cervicalCancerColposcopyResult",1,1,"",""
"HIVD","HIVD.normalColposcopicFindings","HIVD.normalColposcopicFindings","","","",1,1,"","","","string {[]} {[]}
","Normal colposcopic findings","Colposcopy has normal colposcopic findings","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE692
",,,,"HIVD.normalColposcopicFindings",1,1,"",""
"HIVD","HIVD.abnormalColposcopicFindings","HIVD.abnormalColposcopicFindings","","","",1,1,"","","","string {[]} {[]}
","Abnormal colposcopic findings","Colposcopy has abnormal colposcopic findings","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE693
",,,,"HIVD.abnormalColposcopicFindings",1,1,"",""
"HIVD","HIVD.suspiciousForInvasiveCervicalCancer","HIVD.suspiciousForInvasiveCervicalCancer","","","",1,1,"","","","string {[]} {[]}
","Suspicious for invasive cervical cancer","Colposcopy is suspicious for invasive cervical cancer","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE694
",,,,"HIVD.suspiciousForInvasiveCervicalCancer",1,1,"",""
"HIVD","HIVD.miscellaneousFindings","HIVD.miscellaneousFindings","","","",1,1,"","","","string {[]} {[]}
","Miscellaneous findings","Colposcopy has miscellaneous findings","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE695
",,,,"HIVD.miscellaneousFindings",1,1,"",""
"HIVD","HIVD.inadequate","HIVD.inadequate","","","",1,1,"","","","string {[]} {[]}
","Inadequate","Colposcopy exam is inadequate","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE696
",,,,"HIVD.inadequate",1,1,"",""
"HIVD","HIVD.cervicalCancerHistopathologyResult","HIVD.cervicalCancerHistopathologyResult","","","",1,1,"","","","string {[]} {[]}
","Cervical cancer histopathology result","Result of cervical cancer histopathology","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE697
",,,,"HIVD.cervicalCancerHistopathologyResult",1,1,"",""
"HIVD","HIVD.normal","HIVD.normal","","","",1,1,"","","","string {[]} {[]}
","Normal","Result of cervical cancer histopathology was normal","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE698
",,,,"HIVD.normal",1,1,"",""
"HIVD","HIVD.lsilInclusiveOfLsilCin1","HIVD.lsilInclusiveOfLsilCin1","","","",1,1,"","","","string {[]} {[]}
","LSIL (inclusive of LSIL-CIN1)","Result of cervical cancer histopathology was low-grade squamous intraepithelial lesion (LSIL)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE699
",,,,"HIVD.lsilInclusiveOfLsilCin1",1,1,"",""
"HIVD","HIVD.hsilInclusiveOfHsilCin2OrHsilCin3","HIVD.hsilInclusiveOfHsilCin2OrHsilCin3","","","",1,1,"","","","string {[]} {[]}
","HSIL (inclusive of HSIL-CIN2 or HSIL-CIN3)","Result of cervical cancer histopathology was high-grade squamous intraepithelial lesion (HSIL)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE700
",,,,"HIVD.hsilInclusiveOfHsilCin2OrHsilCin3",1,1,"",""
"HIVD","HIVD.invasiveCervicalCancer","HIVD.invasiveCervicalCancer","","","",1,1,"","","","string {[]} {[]}
","Invasive cervical cancer","Result of cervical cancer histopathology is invasive cervical cancer","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE701
",,,,"HIVD.invasiveCervicalCancer",1,1,"",""
"HIVD","HIVD.dateOfAdditionalCervicalCancerTriageTest","HIVD.dateOfAdditionalCervicalCancerTriageTest","","","",1,1,"","","","string {[]} {[]}
","Date of additional cervical cancer triage test","Date of tertiary cervical cancer screening test","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE702
",,,,"HIVD.dateOfAdditionalCervicalCancerTriageTest",1,1,"",""
"HIVD","HIVD.additionalCervicalCancerTriageTestTypeSpecify","HIVD.additionalCervicalCancerTriageTestTypeSpecify","","","",1,1,"","","","string {[]} {[]}
","Additional cervical cancer triage test type (specify)","Additional cervical cancer triage test type (specify)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE703
",,,,"HIVD.additionalCervicalCancerTriageTestTypeSpecify",1,1,"",""
"HIVD","HIVD.additionalCervicalCancerTriageTestResultSpecify","HIVD.additionalCervicalCancerTriageTestResultSpecify","","","",1,1,"","","","string {[]} {[]}
","Additional cervical cancer triage test result (specify)","Additional cervical cancer triage test result (specify)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE704
",,,,"HIVD.additionalCervicalCancerTriageTestResultSpecify",1,1,"",""
"HIVD","HIVD.dateOfDiagnosisOfCervicalCancer","HIVD.dateOfDiagnosisOfCervicalCancer","","","",1,1,"","","","string {[]} {[]}
","Date of diagnosis of cervical precancer lesions or invasive cervical cancer","Date of diagnosis of cervical precancer lesions or invasive cervical cancer","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE705
",,,,"HIVD.dateOfDiagnosisOfCervicalCancer",1,1,"",""
"HIVD","HIVD.cervicalCancerScreeningOutcome","HIVD.cervicalCancerScreeningOutcome","","","",1,1,"","","","string {[]} {[]}
","Cervical cancer screening outcome","Clients screening outcome for cervical cancer","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE706
",,,,"HIVD.cervicalCancerScreeningOutcome",1,1,"",""
"HIVD","HIVD.positiveForCervicalPrecancerLesions","HIVD.positiveForCervicalPrecancerLesions","","","",1,1,"","","","string {[]} {[]}
","Positive for cervical precancer lesions","Screening outcome for cervical precancer lesions is positive","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE707
",,,,"HIVD.positiveForCervicalPrecancerLesions",1,1,"",""
"HIVD","HIVD.negativeForCervicalPrecancerLesions","HIVD.negativeForCervicalPrecancerLesions","","","",1,1,"","","","string {[]} {[]}
","Negative for cervical precancer lesions","Screening outcome for cervical precancer lesions is negative","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE708
",,,,"HIVD.negativeForCervicalPrecancerLesions",1,1,"",""
"HIVD","HIVD.cervicalCancerDiagnosis","HIVD.cervicalCancerDiagnosis","","","",1,1,"","","","string {[]} {[]}
","Cervical cancer diagnosis","Type of cervical cancer diagnosis","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE709
",,,,"HIVD.cervicalCancerDiagnosis",1,1,"",""
"HIVD","HIVD.cervicalPrecancerLesions","HIVD.cervicalPrecancerLesions","","","",1,1,"","","","string {[]} {[]}
","Cervical precancer lesions","Client is diagnosed with cervical precancer lesions","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE710
",,,,"HIVD.cervicalPrecancerLesions",1,1,"",""
"HIVD","HIVD.dInvasiveCervicalCancer","HIVD.dInvasiveCervicalCancer","","","",1,1,"","","","string {[]} {[]}
","Invasive cervical cancer","Client is diagnosed with invasive cervical cancer disease","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE711
",,,,"HIVD.dInvasiveCervicalCancer",1,1,"",""
"HIVD","HIVD.cervicalCancerStageAtDiagnosis","HIVD.cervicalCancerStageAtDiagnosis","","","",1,1,"","","","string {[]} {[]}
","Cervical cancer stage at diagnosis","Cervical cancer stage at diagnosis of cervical cancer","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE712
",,,,"HIVD.cervicalCancerStageAtDiagnosis",1,1,"",""
"HIVD","HIVD.stage0","HIVD.stage0","","","",1,1,"","","","string {[]} {[]}
","Stage 0","Stage 0 cervical cancer at diagnosis of cervical cancer","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE713
",,,,"HIVD.stage0",1,1,"",""
"HIVD","HIVD.stageI","HIVD.stageI","","","",1,1,"","","","string {[]} {[]}
","Stage I","Stage I cervical cancer at diagnosis of cervical cancer","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE714
",,,,"HIVD.stageI",1,1,"",""
"HIVD","HIVD.stageIi","HIVD.stageIi","","","",1,1,"","","","string {[]} {[]}
","Stage II","Stage II cervical cancer at diagnosis of cervical cancer","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE715
",,,,"HIVD.stageIi",1,1,"",""
"HIVD","HIVD.stageIii","HIVD.stageIii","","","",1,1,"","","","string {[]} {[]}
","Stage III","Stage III cervical cancer at diagnosis of cervical cancer","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE716
",,,,"HIVD.stageIii",1,1,"",""
"HIVD","HIVD.stageIv","HIVD.stageIv","","","",1,1,"","","","string {[]} {[]}
","Stage IV","Stage IV cervical cancer at diagnosis of cervical cancer","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE717
",,,,"HIVD.stageIv",1,1,"",""
"HIVD","HIVD.dateOfTreatmentForCervicalPrecancerLesions","HIVD.dateOfTreatmentForCervicalPrecancerLesions","","","",1,1,"","","","string {[]} {[]}
","Date of treatment for cervical precancer lesions","Date of treatment for cervical precancer lesions","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE718
",,,,"HIVD.dateOfTreatmentForCervicalPrecancerLesions",1,1,"",""
"HIVD","HIVD.treatmentMethodForCervicalPrecancerLesions","HIVD.treatmentMethodForCervicalPrecancerLesions","","","",1,1,"","","","string {[]} {[]}
","Treatment method for cervical precancer lesions","Treatment method for cervical precancer lesions","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE719
",,,,"HIVD.treatmentMethodForCervicalPrecancerLesions",1,1,"",""
"HIVD","HIVD.cryotherapy","HIVD.cryotherapy","","","",1,1,"","","","string {[]} {[]}
","Cryotherapy","Treatment for cervical precancer lesions is cryotherapy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE720
",,,,"HIVD.cryotherapy",1,1,"",""
"HIVD","HIVD.thermalAblation","HIVD.thermalAblation","","","",1,1,"","","","string {[]} {[]}
","Thermal ablation","Treatment for cervical precancer lesions is Thermal ablation","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE721
",,,,"HIVD.thermalAblation",1,1,"",""
"HIVD","HIVD.laserAblation","HIVD.laserAblation","","","",1,1,"","","","string {[]} {[]}
","Laser ablation","Treatment for cervical precancer lesions is Laser ablation","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE722
",,,,"HIVD.laserAblation",1,1,"",""
"HIVD","HIVD.ckc","HIVD.ckc","","","",1,1,"","","","string {[]} {[]}
","CKC","Treatment for cervical precancer lesions is Cold knife conization (CKC)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE723
",,,,"HIVD.ckc",1,1,"",""
"HIVD","HIVD.laserConeBiopsy","HIVD.laserConeBiopsy","","","",1,1,"","","","string {[]} {[]}
","Laser cone biopsy","Treatment for cervical precancer lesions is Laser cone biopsy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE724
",,,,"HIVD.laserConeBiopsy",1,1,"",""
"HIVD","HIVD.lletzleep","HIVD.lletzleep","","","",1,1,"","","","string {[]} {[]}
","LLETZ/LEEP","Treatment for cervical precancer lesions is large loop excision of the transformation zone (LLETZ)/loop electrosurgical excision procedure (LEEP)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE725
",,,,"HIVD.lletzleep",1,1,"",""
"HIVD","HIVD.pclOther","HIVD.pclOther","","","",1,1,"","","","string {[]} {[]}
","Other","Treatment for cervical precancer lesions is not listed","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE726
",,,,"HIVD.pclOther",1,1,"",""
"HIVD","HIVD.pclOtherSpecify","HIVD.pclOtherSpecify","","","",1,1,"","","","string {[]} {[]}
","Other (specify)","Treatment for cervical precancer lesions is not listed (specify)","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE727
",,,,"HIVD.pclOtherSpecify",1,1,"",""
"HIVD","HIVD.dateOfFollowUpForTreatmentForCervicalPrecancerLesions","HIVD.dateOfFollowUpForTreatmentForCervicalPrecancerLesions","","","",1,1,"","","","string {[]} {[]}
","Date of follow-up for treatment for cervical precancer lesions","Date of follow-up for treatment for cervical precancer lesions","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE728
",,,,"HIVD.dateOfFollowUpForTreatmentForCervicalPrecancerLesions",1,1,"",""
"HIVD","HIVD.dateOfStartOfInvasiveCancerTreatment","HIVD.dateOfStartOfInvasiveCancerTreatment","","","",1,1,"","","","string {[]} {[]}
","Date of start of invasive cancer treatment","Date of start of invasive cancer treatment","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE729
",,,,"HIVD.dateOfStartOfInvasiveCancerTreatment",1,1,"",""
"HIVD","HIVD.invasiveCervicalCancerTreatmentEpisode","HIVD.invasiveCervicalCancerTreatmentEpisode","","","",1,1,"","","","string {[]} {[]}
","Invasive cervical cancer treatment episode","Clients lifetime number of treatments for invasive cervical cancer","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE730
",,,,"HIVD.invasiveCervicalCancerTreatmentEpisode",1,1,"",""
"HIVD","HIVD.invasiveCervicalCancerTreatmentMethod","HIVD.invasiveCervicalCancerTreatmentMethod","","","",1,1,"","","","string {[]} {[]}
","Invasive cervical cancer treatment method","Invasive cervical cancer treatment method","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE731
",,,,"HIVD.invasiveCervicalCancerTreatmentMethod",1,1,"",""
"HIVD","HIVD.conization","HIVD.conization","","","",1,1,"","","","string {[]} {[]}
","Conization","Invasive cervical cancer treatment method is a conization","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE732
",,,,"HIVD.conization",1,1,"",""
"HIVD","HIVD.trachelectomy","HIVD.trachelectomy","","","",1,1,"","","","string {[]} {[]}
","Trachelectomy","Invasive cervical cancer treatment method is a trachelectomy","","","","","","","","","",,,,,"http://worldhealthorganization.github.io/smart/CodeSystem/HIV.D#DE733
",,,,"HIVD.trachelectomy",1,1,"",""
